Price,Age
21.12599999999999,13.227999999999993
14.023000000000003,52.961000000000034
17.971,25.459000000000007
13.784000000000008,54.547
24.219,10.275999999999994
21.216999999999988,12.683999999999994
15.911000000000003,46.564000000000036
11.331000000000007,62.70199999999999
15.944000000000003,46.52400000000003
15.851000000000004,46.679000000000045
15.585000000000004,47.26800000000003
18.751000000000005,16.74700000000001
17.711000000000002,32.262
